"scenario","method","d","rep"
"D","AUCell",-0.0721972366637877,20
"D","UCell",2.35507885321777,20
"D","ssGSEA",1.83516657304001,21
"D","GSVA",11.0550863328036,21
"D","zscore",8.60721483044702,21
"D","AUCell",-0.0370909984624593,21
"D","UCell",1.84338103178535,21
"D","ssGSEA",1.91316261605108,22
"D","GSVA",10.319608841589,22
"D","zscore",8.06116214870605,22
"D","AUCell",-0.0906440852631965,22
"D","UCell",1.92549068205844,22
"D","ssGSEA",2.19797475052045,23
"D","GSVA",11.3770697023109,23
"D","zscore",9.75342822394931,23
"D","AUCell",0.0475672759401841,23
"D","UCell",2.21267194422465,23
"D","ssGSEA",2.54665600400967,24
"D","GSVA",12.478713575529,24
"D","zscore",9.46403009616501,24
"D","AUCell",0.0262100608820806,24
"D","UCell",2.56770996208307,24
"D","ssGSEA",2.65738932937413,25
"D","GSVA",14.2401541384705,25
"D","zscore",11.1138436710383,25
"D","AUCell",0.160001898729471,25
"D","UCell",2.67408878989656,25
"D","ssGSEA",2.65456204599134,26
"D","GSVA",13.2087646907882,26
"D","zscore",10.5506865364574,26
"D","AUCell",0.0290731593375924,26
"D","UCell",2.66678933266176,26
"D","ssGSEA",2.10996272048961,27
"D","GSVA",11.9129279731684,27
"D","zscore",9.00649672789871,27
"D","AUCell",0.258203285755764,27
"D","UCell",2.12064927709686,27
"D","ssGSEA",2.3180664118616,28
"D","GSVA",12.0491547511901,28
"D","zscore",8.90459701443352,28
"D","AUCell",0.497630853315637,28
"D","UCell",2.3243723269603,28
"D","ssGSEA",2.53564368702278,29
"D","GSVA",13.0734160719133,29
"D","zscore",9.68413633488041,29
"D","AUCell",-0.0300167691347192,29
"D","UCell",2.54163226955924,29
"D","ssGSEA",2.63310049865705,30
"D","GSVA",11.6269555756021,30
"D","zscore",9.43014101549665,30
"D","AUCell",0.0730703519481284,30
"D","UCell",2.64963927096277,30
"D","ssGSEA",2.06959064199274,31
"D","GSVA",10.0870553891343,31
"D","zscore",7.94222349558848,31
"D","AUCell",-0.203864185936413,31
"D","UCell",2.07621656068409,31
"D","ssGSEA",2.40372700384179,32
"D","GSVA",12.0197402408136,32
"D","zscore",9.33052063810594,32
"D","AUCell",-0.143075751094297,32
"D","UCell",2.42073212417159,32
"D","ssGSEA",1.9564727600546,33
"D","GSVA",10.8661415550777,33
"D","zscore",8.52669259065322,33
"D","AUCell",0.311947330685485,33
"D","UCell",1.96048019965216,33
"D","ssGSEA",2.63463954124132,34
"D","GSVA",11.754410864728,34
"D","zscore",9.94634558792929,34
"D","AUCell",0.126512655318784,34
"D","UCell",2.64806473943666,34
"D","ssGSEA",2.50883009422895,35
"D","GSVA",10.7452078588186,35
"D","zscore",9.8774410904671,35
"D","AUCell",0.199765668785029,35
"D","UCell",2.53249642941798,35
"D","ssGSEA",2.33629390529871,36
"D","GSVA",12.5475799900798,36
"D","zscore",9.3343062350182,36
"D","AUCell",-0.0428855497319507,36
"D","UCell",2.36235928892422,36
"D","ssGSEA",2.01323811241211,37
"D","GSVA",10.5946018044623,37
"D","zscore",9.25233865563772,37
"D","AUCell",-0.225961959697638,37
"D","UCell",2.03235380284671,37
"D","ssGSEA",1.70869074582292,38
"D","GSVA",9.92826022882765,38
"D","zscore",8.03950930553903,38
"D","AUCell",-0.0883492116275148,38
"D","UCell",1.72231959690653,38
"D","ssGSEA",2.82028949899992,39
"D","GSVA",15.2627459956215,39
"D","zscore",11.3474809006281,39
"D","AUCell",-0.224747724209555,39
"D","UCell",2.84890847801276,39
"D","ssGSEA",2.46363291822841,40
"D","GSVA",14.9867302707829,40
"D","zscore",11.3469296571618,40
"D","AUCell",0.15609307145009,40
"D","UCell",2.47390396183267,40
"D","ssGSEA",1.95329826364085,41
"D","GSVA",12.297974602981,41
"D","zscore",9.75659593380269,41
"D","AUCell",-0.162241041666393,41
"D","UCell",1.96417923632158,41
"D","ssGSEA",2.20138482542303,42
"D","GSVA",11.5224867846618,42
"D","zscore",9.18006697936279,42
"D","AUCell",-0.0164290886393953,42
"D","UCell",2.21862847176431,42
"D","ssGSEA",1.95107235709587,43
"D","GSVA",10.4540039537676,43
"D","zscore",8.99134978792472,43
"D","AUCell",0.026945266286886,43
"D","UCell",1.96075521627664,43
"D","ssGSEA",1.77942563469495,44
"D","GSVA",11.4471613813109,44
"D","zscore",8.31022172458887,44
"D","AUCell",-0.0756068767638876,44
"D","UCell",1.78558438489962,44
"D","ssGSEA",2.26959103731194,45
"D","GSVA",14.1560578917034,45
"D","zscore",10.5760074930622,45
"D","AUCell",0.198557771737207,45
"D","UCell",2.28579546984789,45
"D","ssGSEA",2.25704238569686,46
"D","GSVA",10.8529258133819,46
"D","zscore",9.31162063417685,46
"D","AUCell",0.0546675385390753,46
"D","UCell",2.27111153695716,46
"D","ssGSEA",2.35369738963961,47
"D","GSVA",13.8403540585838,47
"D","zscore",10.7981171160605,47
"D","AUCell",-0.256815972232474,47
"D","UCell",2.36466625550822,47
"D","ssGSEA",1.56971955098756,48
"D","GSVA",9.38286368355959,48
"D","zscore",8.25709473682385,48
"D","AUCell",0.0969091565602415,48
"D","UCell",1.57602470250891,48
"D","ssGSEA",2.2135287799382,49
"D","GSVA",10.9400690812964,49
"D","zscore",8.96206823805338,49
"D","AUCell",0.0530809069567815,49
"D","UCell",2.22258517594286,49
"D","ssGSEA",2.18877916574324,50
"D","GSVA",12.4698007893964,50
"D","zscore",9.17087709412086,50
"D","AUCell",0.422521291603159,50
"D","UCell",2.190203235972,50
"D","ssGSEA",1.73334152191123,51
"D","GSVA",10.7070612068848,51
"D","zscore",8.25258953659511,51
"D","AUCell",-0.347968790644447,51
"D","UCell",1.74908251630064,51
"D","ssGSEA",2.11382900502483,52
"D","GSVA",12.2584855161907,52
"D","zscore",9.43692765334968,52
"D","AUCell",0.264797379329412,52
"D","UCell",2.11967646430109,52
"D","ssGSEA",2.04188412469835,53
"D","GSVA",8.61224905866657,53
"D","zscore",7.81141940478658,53
"D","AUCell",0.150579439972062,53
"D","UCell",2.05059517303908,53
"D","ssGSEA",2.41806309244139,54
"D","GSVA",13.2544679979386,54
"D","zscore",10.1775746523858,54
"D","AUCell",0.272835540272973,54
"D","UCell",2.4295146759777,54
"D","ssGSEA",1.77833246967112,55
"D","GSVA",10.256890375182,55
"D","zscore",8.38303691416093,55
"D","AUCell",-0.520122135324688,55
"D","UCell",1.79301467563708,55
"D","ssGSEA",2.673601119466,56
"D","GSVA",12.7069427322744,56
"D","zscore",10.2114177713094,56
"D","AUCell",-0.214860852459777,56
"D","UCell",2.68827475471595,56
"D","ssGSEA",2.29908939629092,57
"D","GSVA",12.3008900193796,57
"D","zscore",8.99048112500556,57
"D","AUCell",-0.0574995270564689,57
"D","UCell",2.31073394181818,57
"D","ssGSEA",3.02672459844737,58
"D","GSVA",13.8331909801607,58
"D","zscore",10.8845115018008,58
"D","AUCell",0.0729201180790743,58
"D","UCell",3.04313520789708,58
"D","ssGSEA",2.46494213021325,59
"D","GSVA",11.9331813542113,59
"D","zscore",9.00988380676775,59
"D","AUCell",0.447739999183466,59
"D","UCell",2.47401279806482,59
"D","ssGSEA",2.12474607977256,60
"D","GSVA",12.5004961483129,60
"D","zscore",10.1230014042641,60
"D","AUCell",-0.528252760192871,60
"D","UCell",2.13965590985349,60
"D","ssGSEA",2.66213847806881,61
"D","GSVA",12.2941798579562,61
"D","zscore",9.9952817158069,61
"D","AUCell",0.154374885955939,61
"D","UCell",2.67902705691911,61
"D","ssGSEA",2.28735906334971,62
"D","GSVA",12.9874678123062,62
"D","zscore",8.49842123197829,62
"D","AUCell",0.340902301056483,62
"D","UCell",2.29708571172286,62
"D","ssGSEA",2.7719295614697,63
"D","GSVA",14.859018262145,63
"D","zscore",10.8195529806028,63
"D","AUCell",0.328376736087643,63
"D","UCell",2.78688518522255,63
"D","ssGSEA",2.4168504015746,64
"D","GSVA",9.54680511281233,64
"D","zscore",8.01999149091801,64
"D","AUCell",0.585358424683897,64
"D","UCell",2.42122575590068,64
"D","ssGSEA",1.75275445417185,65
"D","GSVA",10.9088789168227,65
"D","zscore",8.21788843728436,65
"D","AUCell",0.0920186680377612,65
"D","UCell",1.76680365495271,65
"D","ssGSEA",1.76051288208765,66
"D","GSVA",11.1920700088593,66
"D","zscore",8.92604101370355,66
"D","AUCell",0.184733380372962,66
"D","UCell",1.76829543827727,66
"D","ssGSEA",1.97866511499913,67
"D","GSVA",10.9588712930546,67
"D","zscore",8.97165624373123,67
"D","AUCell",0.0775388486028194,67
"D","UCell",1.98855987285465,67
"D","ssGSEA",2.00788483769652,68
"D","GSVA",10.5070416499519,68
"D","zscore",8.29773260873402,68
"D","AUCell",-0.221315350461265,68
"D","UCell",2.01846931255113,68
"D","ssGSEA",2.28523445275695,69
"D","GSVA",12.6434668832361,69
"D","zscore",9.73446012232461,69
"D","AUCell",0.22211299513136,69
"D","UCell",2.29279785213837,69
"D","ssGSEA",2.10173523870514,70
"D","GSVA",11.2631301960567,70
"D","zscore",9.27215404337297,70
"D","AUCell",-0.0431638582988286,70
"D","UCell",2.12833530290483,70
"D","ssGSEA",2.6578954182464,71
"D","GSVA",12.4466958417772,71
"D","zscore",9.79636137500607,71
"D","AUCell",0.303358768768682,71
"D","UCell",2.66533894039452,71
"D","ssGSEA",2.00829613316653,72
"D","GSVA",11.0874609329518,72
"D","zscore",8.66614483572787,72
"D","AUCell",-0.358961808175517,72
"D","UCell",2.01812119927275,72
"D","ssGSEA",2.41536954996738,73
"D","GSVA",12.9690659824069,73
"D","zscore",9.54689373050166,73
"D","AUCell",0.231100993947895,73
"D","UCell",2.42625271670668,73
"D","ssGSEA",1.99867011759139,74
"D","GSVA",12.1413298590725,74
"D","zscore",9.47750989792326,74
"D","AUCell",-0.0132938833806088,74
"D","UCell",2.00880209824036,74
"D","ssGSEA",2.31791911136823,75
"D","GSVA",11.6045482602261,75
"D","zscore",9.6285146179112,75
"D","AUCell",-0.369423755269818,75
"D","UCell",2.33299895714624,75
"D","ssGSEA",2.16930944475749,76
"D","GSVA",10.077713050194,76
"D","zscore",8.20139813426433,76
"D","AUCell",0.072067558566911,76
"D","UCell",2.18236314957274,76
"D","ssGSEA",2.90870668187716,77
"D","GSVA",13.0933931714749,77
"D","zscore",9.96242267123834,77
"D","AUCell",0.172127524793719,77
"D","UCell",2.92414579851464,77
"D","ssGSEA",2.29639131844598,78
"D","GSVA",13.6097405791303,78
"D","zscore",9.67062238742767,78
"D","AUCell",0.330507912236993,78
"D","UCell",2.30127226088964,78
"D","ssGSEA",2.38227610013256,79
"D","GSVA",13.7560109703214,79
"D","zscore",10.4236320444002,79
"D","AUCell",-0.153118953824701,79
"D","UCell",2.39878512864416,79
"D","ssGSEA",2.08533734830119,80
"D","GSVA",10.8218623697537,80
"D","zscore",8.34171466874911,80
"D","AUCell",0.440860847382672,80
"D","UCell",2.08700898162501,80
"D","ssGSEA",2.36074134770673,81
"D","GSVA",11.6407182563966,81
"D","zscore",8.50391700692931,81
"D","AUCell",0.18697351915694,81
"D","UCell",2.37066859706614,81
"D","ssGSEA",2.38649308385811,82
"D","GSVA",11.612481957551,82
"D","zscore",10.0657455832285,82
"D","AUCell",-0.107903824624611,82
"D","UCell",2.40573462490253,82
"D","ssGSEA",2.12593852901367,83
"D","GSVA",11.0587894721363,83
"D","zscore",9.61000691174966,83
"D","AUCell",-0.432894136679918,83
"D","UCell",2.14049365294911,83
"D","ssGSEA",2.44370462533063,84
"D","GSVA",12.5243539866038,84
"D","zscore",9.50187177152693,84
"D","AUCell",-0.0847938490409949,84
"D","UCell",2.45733173047945,84
"D","ssGSEA",2.36960309716295,85
"D","GSVA",12.2682722600727,85
"D","zscore",9.80887132583726,85
"D","AUCell",-0.0730571977154244,85
"D","UCell",2.37886071743817,85
"D","ssGSEA",2.09859886599856,86
"D","GSVA",12.7258948114559,86
"D","zscore",9.94810157136401,86
"D","AUCell",-0.0927255487721383,86
"D","UCell",2.10876973509295,86
"D","ssGSEA",2.68538262283987,87
"D","GSVA",11.2442187715697,87
"D","zscore",10.5096682001211,87
"D","AUCell",0.428188377201849,87
"D","UCell",2.6914073200299,87
"D","ssGSEA",1.72909406309264,88
"D","GSVA",9.43510315374954,88
"D","zscore",8.19189941908177,88
"D","AUCell",-0.0701953129168014,88
"D","UCell",1.73715601816902,88
"D","ssGSEA",2.07595915987205,89
"D","GSVA",13.9193390559444,89
"D","zscore",10.3938320404539,89
"D","AUCell",-0.120068997506037,89
"D","UCell",2.0849733364713,89
"D","ssGSEA",2.94252797559074,90
"D","GSVA",12.8534333459992,90
"D","zscore",11.2960337369264,90
"D","AUCell",0.588263757178448,90
"D","UCell",2.95117793971763,90
"D","ssGSEA",1.88647752203334,91
"D","GSVA",9.92766161951885,91
"D","zscore",7.51995083851834,91
"D","AUCell",0.096635691364277,91
"D","UCell",1.90245665388136,91
"D","ssGSEA",1.64504501589365,92
"D","GSVA",10.021787388698,92
"D","zscore",8.45778082731813,92
"D","AUCell",-0.111230263729342,92
"D","UCell",1.64664604075207,92
"D","ssGSEA",2.12640962544073,93
"D","GSVA",9.81323774265649,93
"D","zscore",8.70199947499069,93
"D","AUCell",-0.0496770916457059,93
"D","UCell",2.14890343783202,93
"D","ssGSEA",2.54420815169361,94
"D","GSVA",12.3254473051205,94
"D","zscore",9.61746658056075,94
"D","AUCell",0.0937198649539161,94
"D","UCell",2.54455207984365,94
"D","ssGSEA",2.24456991243028,95
"D","GSVA",11.600072605777,95
"D","zscore",9.43001808417763,95
"D","AUCell",0.167094224054919,95
"D","UCell",2.25632938300414,95
"D","ssGSEA",2.61451712423124,96
"D","GSVA",13.6590034259462,96
"D","zscore",10.4284670100955,96
"D","AUCell",-0.313755588408265,96
"D","UCell",2.63051341875815,96
"D","ssGSEA",2.18899622994865,97
"D","GSVA",12.2995652337829,97
"D","zscore",9.67447108603423,97
"D","AUCell",0.128085595059451,97
"D","UCell",2.18328432426275,97
"D","ssGSEA",1.84168760374692,98
"D","GSVA",11.6105612459071,98
"D","zscore",9.64037833410075,98
"D","AUCell",0.0928035651376719,98
"D","UCell",1.84363387580203,98
"D","ssGSEA",2.47071001428391,99
"D","GSVA",12.462458435395,99
"D","zscore",9.97112534510217,99
"D","AUCell",0.0604194150838091,99
"D","UCell",2.48349844055202,99
"D","ssGSEA",2.6336811152344,100
"D","GSVA",12.4342077000407,100
"D","zscore",11.1434491674551,100
"D","AUCell",-0.503139978293596,100
"D","UCell",2.66019272239149,100
